"puesto","empresa","nivel","area","fecha","detalle","link","departamento","fecha_scraping"
"MUCAMA PARA HOTEL","PUNTA TROUVILLE HOTEL","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","MUCAMA CON EXPERIENCIA  EN LIMPIEZA (EXCLUYENTE!!) Y PARA EL ÁREA DE CAFETERÍA  CON DISPONIBILIDAD HORARIA  . TURNO MATUTINO Y/O  TURNO VESPERTINO.
HOTEL U ...","https://trabajo.gallito.com.uy/anuncio/mucama-para-hotel-mque6","montevideo",2019-11-10 20:09:42
"OFICIAL CARPINTERO","Importante empresa","Oficial","Producción","Hace 1 mes ","Oficial Carpintero para importante fábrica de muebles
-Con experiencia comprobables y referencias laborales
-Buena presencia y facilidad de comunicación Re ...","https://trabajo.gallito.com.uy/anuncio/oficial-carpintero-6u2ja","montevideo",2019-11-10 20:09:42
"PARA FÁBRICA DE MUEBLES","Importante empresa","Técnico / Especialista","Arte - Diseño - Comunicación","Hace 1 mes ","Diseñador industrial o estudiante próximo a recibirse para importante fabrica de muebles.
Valoramos experiencia relacionada a mobiliario y libreta de condu ...","https://trabajo.gallito.com.uy/anuncio/para-fabrica-de-muebles-2j8da","montevideo",2019-11-10 20:09:42
"MECÁNICO","Empresa de Transporte","Técnico / Especialista","Producción","Hace 1 mes ","Alineación - Gomería - Mecánica integral de elevadores, camiones y acoplados - Conocimientos de electricidad. Envio de CV y documentación al correo
 Respon ...","https://trabajo.gallito.com.uy/anuncio/mecanico-mabda","montevideo",2019-11-10 20:09:42
"ENCARGADO DE DPTO DE COMERCIO EXTERIOR","Importante empresa","Supervisor / Encargado","Administración - Secretariado","Hace 1 mes ","Seleccionamos para incorporarse a importante empresa de Retail: Encargado de Departamento de Comercio Exterior. (Experiencia mínima 2 años en cargos simila ...","https://trabajo.gallito.com.uy/anuncio/encargado-de-dpto-de-comercio-exterior-ves5y","montevideo",2019-11-10 20:09:42
"AZAFATAS / MODELOS PARA EVENTOS Y PROMOCIONES","","Asistente","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Nos encontramos en la búsqueda de Azafatas / modelos para cubrir importantes eventos en la ciudad de Montevideo. 
Se requiere excelente presencia, orientac ...","https://trabajo.gallito.com.uy/anuncio/azafatas-modelos-para-eventos-y-promociones-smuts","montevideo",2019-11-10 20:09:42
"AYUDANTE DE COCINA CON EXPERIENCIA EN HOTELERÍA","","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Nos encontramos en búsqueda de ayudantes de Cocina, con formación previa en el área correspondiente a cualquier institución acreditada en nuestro país. Exp ...","https://trabajo.gallito.com.uy/anuncio/ayudante-de-cocina-con-experiencia-en-hoteleria-4z8vv","montevideo",2019-11-10 20:09:42
"BACHERO/A","","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Nos encontramos en la búsqueda de bacheros/as eventuales para importante Hotel. 

La persona se encargará de la higienización de las herramientas de trabaj ...","https://trabajo.gallito.com.uy/anuncio/bachero-a-mg39j","montevideo",2019-11-10 20:09:42
"MOZO/A - EVENTUALES","","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Nos encontramos en búsqueda de moza/mozo que cuente con experiencia previa, preferentemente en Hoteles.  
Es requisito excluyente contar con, buena presenc ...","https://trabajo.gallito.com.uy/anuncio/mozo-a-eventuales-33ze9","montevideo",2019-11-10 20:09:42
"MUCAMAS/OS CON EXPERIENCIA EN HOTELERÍA","","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Nos encontramos en la búsqueda de personal, para desempeñarse en el cargo de Mucama en Hotelería.

Requisitos:
-Poseer experiencia previa en tareas similar ...","https://trabajo.gallito.com.uy/anuncio/mucamas-os-con-experiencia-en-hoteleria-gq2hn","montevideo",2019-11-10 20:09:42
"AYUDANTE DE PELUQUERIA","Peluquería Damas","Auxiliar","Servicios - Oficios","Hace 1 mes ","Ayudante de Peluquería  para viernes y sábados  con experiencia de trabajo en salón de belleza, sepa BRUSHING  Y MANOS, presentar referencias laborales. Mu ...","https://trabajo.gallito.com.uy/anuncio/ayudante-de-peluqueria-b59mb","montevideo",2019-11-10 20:09:42
"ANALISTA EN SOPORTE DE SISTEMAS","ADVICE","Analista","Tecnologías de la información","Hace 1 mes ","Seleccionamos para importante empresa de compra y distribución de productos.

Candidatos con formación vinculada a carreras de Tecnologías de la Informació ...","https://trabajo.gallito.com.uy/anuncio/analista-en-soporte-de-sistemas-yee4v","montevideo",2019-11-10 20:09:42
"TEAM LEADER","EMPRESA EN CRECIMIENTO","Auxiliar","Teleoperadores - Call Center","Hace 1 mes ","Deberá ser una persona con amplia experiencia en ventas, preferentemente de intangibles (totalmente excluyente) y con experiencia en el cargo.
    Buscamos ...","https://trabajo.gallito.com.uy/anuncio/team-leader-tdmgb","montevideo",2019-11-10 20:09:42
"DOCENTE COMERCIO EXTERIOR,GESTION DE ADUANAS Y LOGISTICA","Instituto de capacitación","Profesional","Educación - Recreación - Deportes","Hace 1 mes ","Dictamen de capacitaciones y carreras: referente al comercio exterior, negocios internacionales, gestion aduanera y logistica Se valora experiencia en el c ...","https://trabajo.gallito.com.uy/anuncio/docente-comercio-exterior-gestion-de-aduanas-y-logistica-p8m5b","montevideo",2019-11-10 20:09:42
