"puesto","Empresa","Departamento","Ciudad","fecha","fecha_scraping","links"
"Vendedor /Encargado para Local de Salto Shopping","UnilamS.A","Salto","Salto","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-vendedor-encargado-para-local-de-salto-shopping-en-salto-819C9486545AB35961373E686DCF3405"
"Auxiliar de Facturación","ConsultoraHumanphi","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-facturacion-en-montevideo-F1A15486D25234F461373E686DCF3405"
"Desarrollador JAVA - Data integration","Scanntech","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-java-data-integration-en-montevideo-EF96907F4B8CFB9A61373E686DCF3405"
"Vendedor/a Independiente a Comisión  - Fines de semana ","AUDIC","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-vendedora-independiente-a-comision--fines-de-semana--en-montevideo-B496F55C2D145B9561373E686DCF3405"
"Telemarketers - multinacional de seguros","randstad","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-telemarketers-multinacional-de-seguros-en-montevideo-08AD54AD9DCC22BE61373E686DCF3405"
"RETOCADOR DIGITAL - Residente en Montevideo","VisualLatinaS.A.","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-retocador-digital-residente-en-montevideo-en-montevideo-81C4720E620AFC2C61373E686DCF3405"
"Vendedora para automotora","HomerodeLeon","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-vendedora-para-automotora-en-montevideo-40B6CDD5DAE8FD8C61373E686DCF3405"
"Community Manager Vendedora Diseño - Con experiencia","DINDOMOSA","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-community-manager-vendedora-diseno-con-experiencia-en-montevideo-6CD78B6B34F737A361373E686DCF3405"
"Asistente contable para firma internacional","EcovisUruguay","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-contable-para-firma-internacional-en-montevideo-B6FE276280D7566861373E686DCF3405"
"Auxiliar de depósito Primera experiencia laboral - Excluyente no contar con experiencia laboral alguna","ManpowerGroup","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-deposito-primera-experiencia-laboral-excluyente-no-contar-con-experiencia-laboral-alguna-en-montevideo-F482DB0D32F32BE861373E686DCF3405"
"Consultor BI - Software ","Aglh","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-consultor-bi-software--en-montevideo-3D11BAA6CA5B81A261373E686DCF3405"
"Auxiliar de liquidación de sueldos ","ManpowerGroup","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-liquidacion-de-sueldos--en-montevideo-33ED39FC5C5B6C9461373E686DCF3405"
"Recepcionista - para hotel","ArambotySA","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-recepcionista-para-hotel-en-montevideo-FD4849496446D1C861373E686DCF3405"
"Auxiliar administrativo","TayGroupSRL","Maldonado","PuntaDelEste","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-administrativo-en-punta-del-este-8C1BEF5C7DB5DFF661373E686DCF3405"
"Auditor Nocturno - para hotel","ArambotySA","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-auditor-nocturno-para-hotel-en-montevideo-44E6C15BF882955461373E686DCF3405"
"Plan de Capacitación Remunerada  - Para Programadores Jr o Estudiantes de Programación con manejo de idioma inglés a nivel Avanzado.","ManpowerGroup","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-plan-de-capacitacion-remunerada--para-programadores-jr-o-estudiantes-de-programacion-con-manejo-de-idioma-ingles-a-nivel-avanzado-en-montevideo-89AD98E8E385F53D61373E686DCF3405"
"Frontend Javascript Developers - con inglés","Oktana","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-frontend-javascript-developers-con-ingles-en-montevideo-AD0396ECC8A766EF61373E686DCF3405"
"Vendedor/a – Part Time  (Pando) - Para importante empresa de indumentaria ","ManpowerGroup","Canelones","Pando","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-vendedora-part-time-pando-para-importante-empresa-de-indumentaria--en-pando-1364AAF23604771161373E686DCF3405"
"Telemarketer ventas telefónicas - Sólo con previa experiencia","SHOPPINGTUMEJOROPCION","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-telemarketer-ventas-telefonicas-solo-con-previa-experiencia-en-montevideo-B2F0CA5854CA05E761373E686DCF3405"
"Merchandiser - Con Moto, Zafral","ManpowerGroup","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-merchandiser-con-moto-zafral-en-montevideo-EC7976F3159A91BC61373E686DCF3405"
"Backend Javascript Developers - con inglés","Oktana","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-backend-javascript-developers-con-ingles-en-montevideo-9DF6DAF47DBB00F461373E686DCF3405"
"Recepcionista para hotel en Punta del Este - Temporada","Hotelterrazadelmar","Maldonado","Maldonado","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-recepcionista-para-hotel-en-punta-del-este-temporada-en-maldonado-1BFC5B813C6C153961373E686DCF3405"
"Recepcionista para hotel en Punta del Este  - Turno de la noche ","Hotelterrazadelmar","Maldonado","Maldonado","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-recepcionista-para-hotel-en-punta-del-este--turno-de-la-noche--en-maldonado-813C800C5E63725761373E686DCF3405"
"Supervisor /ade Limpieza con experiencia - mínima de 3 años","Taym","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-supervisor-ade-limpieza-con-experiencia-minima-de-3-anos-en-montevideo-073DADFA8753AB5F61373E686DCF3405"
"Ruby on Rails Developers - con inglés","Oktana","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-ruby-on-rails-developers-con-ingles-en-montevideo-3FD6C19A69FABF1361373E686DCF3405"
"Telefonista, técnica en Turismo - Bilingüe","INNOVARH","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-telefonista-tecnica-en-turismo-bilingue-en-montevideo-48AE4C59D3B1F39D61373E686DCF3405"
"Guardias de seguridad - DISPONIBILIDAD TOTAL","FabamorS.A.","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-guardias-de-seguridad-disponibilidad-total-en-montevideo-1BC101CB85A4459261373E686DCF3405"
"Docente particular de Proyectos de Inversión","BrightConsultingServicesSrl","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-docente-particular-de-proyectos-de-inversion-en-montevideo-2A11DF72C7EEA1BA61373E686DCF3405"
" Cajera/o para fin de semana (Temporal)   - Para importante empresa financiera","ManpowerGroup","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de--cajerao-para-fin-de-semana-temporal--para-importante-empresa-financiera-en-montevideo-6A3646470D47A45C61373E686DCF3405"
"Supervisor Reponedores Externos - Con Vehiculo propio EXCLUYENTE","ESECE","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-supervisor-reponedores-externos-con-vehiculo-propio-excluyente-en-montevideo-9D3BA8DD96E6EEAA61373E686DCF3405"
"Agente Atención Telefónica Sr. (Idioma Portugués) - Para importante multinacional ubicada en Zonamerica","ManpowerGroup","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-agente-atencion-telefonica-sr-idioma-portugues-para-importante-multinacional-ubicada-en-zonamerica-en-montevideo-B77B08396DD62F7F61373E686DCF3405"
"Docente particular de Finanzas Corporativas","BrightConsultingServicesSrl","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-docente-particular-de-finanzas-corporativas-en-montevideo-17431864A3B020A961373E686DCF3405"
"Mozo mixto - Noche","BORTOLOTgelato&caffe","Colonia",NA,"12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-mozo-mixto-noche-en-uruguay-D5320229BB7F07A561373E686DCF3405"
"Auxiliar de Aduanas - Montevideo.","randstad","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-aduanas-montevideo-en-montevideo-686668B53581D87661373E686DCF3405"
"Compliance Officer","E LaceMediaServices","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-compliance-officer-en-montevideo-6EFA49559D252FDA61373E686DCF3405"
"Service Desk Level 1 Assistant","TheHackettGroupUY","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-service-desk-level-1-assistant-en-montevideo-3948DC330305170A61373E686DCF3405"
"Medio oficial mecánico - con librea son límite de carga","Taym","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-medio-oficial-mecanico-con-librea-son-limite-de-carga-en-montevideo-A53095D72797B0F861373E686DCF3405"
"Programador Android IOS .Net - En Carrasco al lado de DHL","Signature","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-programador-android-ios-net-en-carrasco-al-lado-de-dhl-en-montevideo-CE08EB383E0B559061373E686DCF3405"
"Asistente en Atención al cliente - horario completo","CelisticsUruguayS.A.","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-en-atencion-al-cliente-horario-completo-en-montevideo-F279E708ACB2CFE761373E686DCF3405"
"Operario calificado - (Temporal) ","Adecco","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-operario-calificado-temporal--en-montevideo-277D34BBA17DE03561373E686DCF3405"
"OPERARIO PARA EMPRESA LOGISTICA","DCAContadoresyAsociados","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-operario-para-empresa-logistica-en-montevideo-D048CB80956A5EBD61373E686DCF3405"
"Team Leader - Part Time","ESECE","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-team-leader-part-time-en-montevideo-32F60D5696EE055861373E686DCF3405"
"Programador Android, IOS, .Net - Programador ","Signature","Canelones","BarraDeCarrasco","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-programador-android-ios-net-programador--en-barra-de-carrasco-9C1AE37B86BFB44761373E686DCF3405"
"Asistente de Comunicación","woOw!","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-de-comunicacion-en-montevideo-83178A2B942DA7E161373E686DCF3405"
"Vendedor para E Commerce - En empresa mayorista","CIDEL CentrodeEmpleo","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-vendedor-para-e-commerce-en-empresa-mayorista-en-montevideo-CF2404A401AEAD8461373E686DCF3405"
"Mucama Para Hotel ","UristerS.A","Canelones","BarraDeCarrasco","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-mucama-para-hotel--en-barra-de-carrasco-0E94B4A097F1004E61373E686DCF3405"
"Oportunidad de emprendimiento en ventas - Con o sin Experiencia","CELULARESYTELEFONOSPINARES","EstadosUnidos",NA,"12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-oportunidad-de-emprendimiento-en-ventas-con-o-sin-experiencia-en-estados-unidos-9754D1EF5CFEA96761373E686DCF3405"
"Asesor Comercial - Para reconocida empresa inversionista","ManpowerGroup","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-para-reconocida-empresa-inversionista-en-montevideo-77E40DB8E64B0FB261373E686DCF3405"
"Recepcionista para Importante Estudio Jurídico","REQUIRO","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-recepcionista-para-importante-estudio-juridico-en-montevideo-6B4603324DFB9B8C61373E686DCF3405"
"auditor nocturno - portugués, experiencia jayg, turnante","HotelAmerica","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-auditor-nocturno-portugues-experiencia-jayg-turnante-en-montevideo-9DAFD5E874C12D3461373E686DCF3405"
"Vendedor para Shopping ","Aglh","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-vendedor-para-shopping--en-montevideo-04BB7A93120D745961373E686DCF3405"
"Atención Salto buscamos Experta en Perfumería","Farmashop","Salto","Salto","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-atencion-salto-buscamos-experta-en-perfumeria-en-salto-6C0FFE8E18B860FB61373E686DCF3405"
"Asistente Técnico Electromecánico - Para empresa líder en soluciones de tratamiento químico del agua.","ManpowerGroup","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-tecnico-electromecanico-para-empresa-lider-en-soluciones-de-tratamiento-quimico-del-agua-en-montevideo-9FBD599E48BC890B61373E686DCF3405"
"Diseñador 3D Semi Senior - Para destacada multinacional dedicada  a la comercialización de productos de acero","ManpowerGroup","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-disenador-3d-semi-senior-para-destacada-multinacional-dedicada-a-la-comercializacion-de-productos-de-acero-en-montevideo-20F28FC614C3F4E361373E686DCF3405"
"Auxiliar de Ventas","ConsultoraHumanphi","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-ventas-en-montevideo-0790FFC7A150F66361373E686DCF3405"
"QA funcional - Junior advance ,ss","CISMOSoftware","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-qa-funcional-junior-advance-ss-en-montevideo-77F875A700F7CD8B61373E686DCF3405"
"Atención al cliente - Seleccionamos para empresa de Tecnología líder en el mercado","PSM GestiónHumana","Maldonado","PuntaDelEste","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-atencion-al-cliente-seleccionamos-para-empresa-de-tecnologia-lider-en-el-mercado-en-punta-del-este-86309F91AB8A649E61373E686DCF3405"
"Auditor Nocturno - Hotel","IbisStyle","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-auditor-nocturno-hotel-en-montevideo-2F9EFA701C2F366A61373E686DCF3405"
"Ayudante de cocins","BORTOLOTgelato&caffe","Colonia",NA,"12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-ayudante-de-cocins-en-uruguay-BDB398705021563C61373E686DCF3405"
"Contador júnior - PARA ZONAMERICA","POSADASYVECINOCONSULTORESINTERNACIONALESS.A","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-contador-junior-para-zonamerica-en-montevideo-00F0AFE989E8172F61373E686DCF3405"
"LIMPIADORA / TAREAS HOGAR - Piriapolis","FOODSERVICEURUGUAYSRL","Maldonado","Piriapolis","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-limpiadora-tareas-hogar-piriapolis-en-piriapolis-BF69EA35E932D18061373E686DCF3405"
"Auxiliar de Reservas","DazzlerMontevideo","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-reservas-en-montevideo-6B9FDE5C8C25B43A61373E686DCF3405"
"Supervisor(a) para Gestión de Morosos - Con experiencia","REQUIRO","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-supervisora-para-gestion-de-morosos-con-experiencia-en-montevideo-80DAB7AAE3A1BC7D61373E686DCF3405"
"Mucama","DazzlerMontevideo","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-mucama-en-montevideo-D9FE74D96A62C04561373E686DCF3405"
"Back Office Contable con experiencia en impuestos y dominio de idioma Inglés - para multinacional del rubro IT","ManpowerGroup","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-back-office-contable-con-experiencia-en-impuestos-y-dominio-de-idioma-ingles-para-multinacional-del-rubro-it-en-montevideo-7987F44AD439B94961373E686DCF3405"
"Asistente de Marketing","ConsultoraHumanphi","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-de-marketing-en-montevideo-9FB6597B3D2AE02861373E686DCF3405"
"Auxiliar Contable  - studiante para Estudio Contable","AuditorsConsultores","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-contable--studiante-para-estudio-contable-en-montevideo-70309342C18B101A61373E686DCF3405"
"OPERADOR TELEFÓNICO - Turno de 10 a 16 hs","M.A.G.A.","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-operador-telefonico-turno-de-10-a-16-hs-en-montevideo-66FAFB26383E959961373E686DCF3405"
"Recreadores formados y con experiencia niños  3 a 12  - para Colonia de Verano Educación física recreación Educación inicial","RegencyZonamerica","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-recreadores-formados-y-con-experiencia-ninos-3-a-12--para-colonia-de-verano-educacion-fisica-recreacion-educacion-inicial-en-montevideo-A9EA7566BB39CBA861373E686DCF3405"
"Maquinista de Refrigeración  - Para importante empresa agroindustrial","ManpowerGroup","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-maquinista-de-refrigeracion--para-importante-empresa-agroindustrial-en-montevideo-5285178CF864D51861373E686DCF3405"
"Carpintero - TRABAJO EN MELAMINICO ","almamuebles","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-carpintero-trabajo-en-melaminico--en-montevideo-5B207C5CA0BC581D61373E686DCF3405"
"Operador de Cobranzas para Call Center","REQUIRO","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-operador-de-cobranzas-para-call-center-en-montevideo-CB0D33A4D3D2623361373E686DCF3405"
"Emprendimiento","ClaudiaLangone","Montevideo","Montevideo","12 noviembre",2018-12-12 17:33:49,"/ofertas-de-trabajo/oferta-de-trabajo-de-emprendimiento-en-montevideo-45E23DDF81B95FA561373E686DCF3405"
