"puesto","Empresa","Departamento","Ciudad","fecha","fecha_scraping"
"Operador de atención al cliente  - 6 hs entre las 10 y 17 hs. Sábado de 8 a 12 hs ","CasaTr3s","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Ingeniero Eléctrico en Telecomunicaciones  - Con Titulo o Revalida , Palacio de la Luz ","Desa","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Operario de depósito - Para la zona de Paso de la Arena.","ManpowerGroup","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Diseñador web - UX/UI","LoopStudio","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Ingeniero Eléctrico y/o Ingeniero Industrial Mecánico  - Con titulo y experiencia, para Palacio de la Luz ,UTE","Desa","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Auxiliar administrativo contable","EstudioGallardo&Rossi","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Portero","FAMETLTDA.","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Técnico en electrónica","EstudioGallardo&Rossi","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Encuestador/a","Opciónconsultores","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Empleada dómestica","Tunanny.com","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Tecnico en Automatizacion","PedidosYa","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Ejecutivo Comercial - Con vehículo propio","ManpowerGroup","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Masajista y depiladora - para centro de belleza","Fabianacalvostaff","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Auxiliar Contable","Fidelis","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Operario  - excluyente experiencia rubro industrial ","ManpowerGroup","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Supervisor del Área de Producción ","PrometeoSoluciones","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Aprendiz Adelantado  - Excluyente vivir en Ombúes de Lavalle. (Departamento de Colonia)","ManpowerGroup","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Reponedor externo","Finvoy","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Medio oficial mecanico - Zona Giannattasio","randstad","Canelones","Canelones","6 setiembre",2018-11-24 03:00:55
"Contador - Para Zona de Lascano","ManpowerGroup","Rocha","Lascano","6 setiembre",2018-11-24 03:00:55
"Agente de viajes - Experiencia en el rubro","ENJOYVIAJES","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Analista de marketing digital","Citivel","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Mucamas - con experiencia ","Adecco","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"JEFE DE BACTERIOLOGIA","FRIEDMAN","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Promotor social - Vía pública","ESECE","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Inspector de Calidad  - turno de 16:00 a 00:00 hs ","MaríaAgustinaCodazziCapurro","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Senior Full Stack Developer","Jam3","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Ejecutivo de Ventas en los EEUU - Disponibilidad inmediata","BOTICADELSEÑORS.R.L.","EstadosUnidos",NA,"5 setiembre",2018-11-24 03:00:55
"UX UNITY DESIGNER","VertexRay","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Desarrollador Full Stack ","ManpowerGroup","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Atención al Cliente  (turno vespertino y nocturno) - Heladería Grido ubicada en Portones de Carrasco","GridoPortones","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Agente call center","ALIVEHOTELSPARESORT","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Operario con Libreta H  - Barra de Carrasco","EventualesConsultora","Canelones","BarraDeCarrasco","5 setiembre",2018-11-24 03:00:55
"Docente de Marketing Digital","IUDELGestiónHumana","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Supervisor para Call Center de Ventas de Primer nivel - Solo experiencia","TOTALSHOP","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"TÉCNICO SOPORTE IT - Full Time Licencia de conducir Ingles","DataNetworksS.R.L.","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"OFICIAL MECANICO - TURNOS ROTATIVOS","LENCIS.A.","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Pasante Diseño Gráfico - Imagen y Comunicación","InstitutoUruguayXXI","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Supervisor de Marketing","AbitabCentralS.A","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Técnico Externo Jr.","BANCADECUBIERTACOLECTIVADEQUINIELASDEM","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Technical Assistant - Para importante multinacional de equipamiento automotor  ","ManpowerGroup","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Asistente de Comercio Exterior – Sector Operaciones","Advice","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Asistente financiero","Advice","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Encargado de mostrador  - Sector Ferretería ","Aglh","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Cajero/a - turno de 16 a 00","ConsultoraHumanphi","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Jefe de producción - Para importante empresa nacional","ManpowerGroup","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Supervisor de Mantenimiento ","Aglh","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Supervisor de ventas","Gtau","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Emprendedores Comerciales SALTO - Seguros Patrimoniales (autos y P&C)","SURCOSeguros","Salto","Salto","5 setiembre",2018-11-24 03:00:55
"Agente Atención Telefónica con Experiencia en Call Center - Para importante multinacional ubicada en Zonamerica ","ManpowerGroup","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Ventas telefónicas - Call Center","Synapsis","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"ANALISTA OPERACIONES - Terminal Logística (Ruta 1 y Tomkinson)","Schandy","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Administrativo Back Office Inglés y Francés - Con formación en derecho, notariado, escribanía o carreras afines.","ManpowerGroup","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Analista de Procesos Semi Senior","KPMG","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Analista Datawarehouse SSr – Sr (2 años de experiencia) ","ValentinBarros","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Desarrollador React Native - Con Experiencia","Lithium","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"En Médicos Sin Fronteras buscamos SENSIBILIZADORES - Recaudación de Fondos en Vía Pública en MONTEVIDEO  OCTUBRE 2018","MÉDICOSSINFRONTERAS","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Supervisor de establecimiento gastronómico - Para multinacional de Retail","ManpowerGroup","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Técnico en Mantenimiento Eólico  - Para Maldonado ","ManpowerGroup","Maldonado","Maldonado","5 setiembre",2018-11-24 03:00:55
"Agente de Ventas con cartera de clientes - Para agencia de viajes","ManpowerGroup","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Docente de ´Programacion ","NEXOLANEDUCACIÓN","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Semi Senior  - Frontend Developer","PuntoOgilvy","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Recaptación de Socios - Call Center.","Synapsis","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Administrativo Back Office Inglés y Alemán - Con formación en derecho, notariado, escribanía o carreras afines.","ManpowerGroup","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Trainee para IT  - con conocimientos en Programación","ManpowerGroup","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Ingeniero en computación - Para análisis y preventa de cloud services","EstiloSRL","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Ingeniero en computación - Para cloud services development","EstiloSRL","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Analista en computación - Para análisis y preventa de cloud services","EstiloSRL","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Analista en computación - Para cloud services development","EstiloSRL","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Sushiman o Sushiwoman  - Cocinero","ElViajeroBravaBeachHostels&Suites","Maldonado","PuntaDelEste","5 setiembre",2018-11-24 03:00:55
"Ayudante de cocina - con experiencia en Hotelería","Bayton","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Reponedor Externo - en horario part time","Bayton","Montevideo","Montevideo","5 setiembre",2018-11-24 03:00:55
"Telemarketers - multinacional de seguros","randstad","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Digital Content Producer","BunkerDB","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Auxiliar de enfermería - grado 1","Suat","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Auxiliar de Limpieza  2 semanas - Ruta Perimetral casi Coronel Raíz","randstad","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Encargado de Expedición - Para importante empresa de equipamiento logístico","ManpowerGroup","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Ventas telefónicas.","Synapsis","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Agente de venta telefónica   - Turno tarde. L a V 15 a 21. Sábado 9 a 13 ó 10 a 16","CasaTr3s","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Back Office Contable - con dominio de Inglés","ManpowerGroup","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Account Manager","BunkerDB","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Generalista de RRHH.  Psicólogo/a - montevideo","randstad","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Picker  - Ruta 101 y 102","randstad","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Auxiliar de Venta / Reponedor – 4 y 6 hs – Minas (Lavalleja) - Para Tiendas BAS, importante empresa de indumentaria en pleno desarrollo","ManpowerGroup","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Jóvenes Profesionales - Estudiantes de Carreras de Sistemas","ManpowerGroup","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Data entry importante empresa de Retail - montevideo","randstad","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Auxiliar de Compras - Suplencia (3 meses)","Adecco","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Administrativo Back Office con dominio de Inglés y Portugués - Con formación en derecho, notariado o carreras afines","ManpowerGroup","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Auxiliar de Taller - Trek","GAMMConsultores","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Personal para Limpieza y Mantenimiento","TOTALSHOP","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Coordinador de producto Prepago","Tgestiona","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Asistente de liquidación de sueldos  - Zafral 6 meses para la zona de Paso de la Arena ","ManpowerGroup","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Digital Marketing Consultant","BunkerDB","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Promotores de socios - Con experiencia","SECOM","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Analista Funcional - Telefonica","Tgestiona","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Oficial de Mantenimiento Edilicio - con dominio de Inglés","ManpowerGroup","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Generalista de RRHH.  Psicólogo/a - maldonado","randstad","Maldonado","Maldonado","4 setiembre",2018-11-24 03:00:55
"UX Designer","TheElectricFactory","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Diseñador gráfico freelance","TheElectricFactory","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Auxiliar de limpieza ","IWES.A.","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Cocinero/a","PuntadelEsteResort","Maldonado","LaBarra","4 setiembre",2018-11-24 03:00:55
"Cocinero parrillero","PuntadelEsteResort","Maldonado","LaBarra","4 setiembre",2018-11-24 03:00:55
"Sous chef","PuntadelEsteResort","Maldonado","LaBarra","4 setiembre",2018-11-24 03:00:55
"Mozos para eventos - eventuales","JobBTL","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Peón de mantenimiento 4 HORAS - Zona Gruta de Lourdes","randstad","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Elevadoristas con Libreta H y carné de manipulación de alimentos - zona Barros Blancos","randstad","Canelones","BarrosBlancos","4 setiembre",2018-11-24 03:00:55
"ENCARGADO DE RECURSOS HUMANOS - ENCARGADO DE RECURSOS HUMANOS","ConsultoresAUREN","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Auxiliar Administrativo ","ManpowerGroup","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Asistente de Calidad - Temporal","Adecco","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Agentes de Venta por Temporada - Para ente Público en Canelones","Coneban","Canelones","Canelones","4 setiembre",2018-11-24 03:00:55
"Anfitriona / Ayudante de Sala  -  Requisito Idiomas  ","PuntadelEsteResort","Maldonado","LaBarra","4 setiembre",2018-11-24 03:00:55
"Encargado de Deposito  - con experincia previa ","Adecco","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Agente Inmobiliario con vehículo. - Con experiencia.","CasagrandeNegociosInmobiliarios","Canelones","Lagomar","4 setiembre",2018-11-24 03:00:55
"Cajero - Con libreta de auto/moto","KINKO","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Asistente Técnico en el área de Servicios","Advice","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Chofer  Vendedor - Para avícola","CIDEL","CentrodeEmpleo","Canelones-SanJacinto","4 setiembre",2018-11-24 03:00:55
"Agentes de Venta por Temporada - Para ente Público en Rocha","Coneban","Rocha","Rocha","4 setiembre",2018-11-24 03:00:55
"Vendedor técnico - con conocimientos en Construcción en seco","WorkOfficeS.A.","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Agentes de Venta por Temporada  - Para ente Público en Maldonado","Coneban","Maldonado","PuntaDelEste","4 setiembre",2018-11-24 03:00:55
"Asistente de RRHH","Aglh","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Técnico de mantenimiento para planta láctea en Maldonado","Entrust","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Java developer","Altimetrik","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Operarios Práctico - Zona Malvín Norte","randstad","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Piscinero","PuntadelEsteResort","Maldonado","LaBarra","4 setiembre",2018-11-24 03:00:55
"Estudiante de Arquitectura - manejo autocad","PozziyPozzi","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Odontólogo/a Especialista - Endodoncista","SuarezUruguay","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Coordinador de Logística - Ciudad de Las Piedras","Corfrisa","Canelones","LasPiedras","4 setiembre",2018-11-24 03:00:55
"Odontólogo/a general","SuarezUruguay","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Odontóloga/o Especialista - Implantes","SuarezUruguay","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Odontólogo/a Especialista - Estética dental","SuarezUruguay","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Odontóloga/o Especialista - Odontopediatra","SuarezUruguay","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Administrador de red - Telefonica","Tgestiona","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Odontóloga/o Especialista - Cirujano bucal","SuarezUruguay","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Odontólogo/a Especialista - Ortodoncista","SuarezUruguay","Montevideo","Montevideo","4 setiembre",2018-11-24 03:00:55
"Cajero administrativo","VP","Selección","Montevideo-Montevideo","4 setiembre",2018-11-24 03:00:55
"Mozo/a","PuntadelEsteResort","Maldonado","LaBarra","4 setiembre",2018-11-24 03:00:55
"barman/cajero - full time y idiomas ingles , portugues","PuntadelEsteResort","Maldonado","LaBarra","4 setiembre",2018-11-24 03:00:55
"Promovendedor en calle para Directv en tu localidad. Part time","SafegroupS.A","Durazno","Durazno","4 setiembre",2018-11-24 03:00:55
"Mozos - para importante proyecto","ConsultoraHumanphi","Montevideo","Montevideo","3 setiembre",2018-11-24 03:00:55
"Auditor administrativo de Servicios Externos - Para empresa de alimentación","FedirS.A","Montevideo","Montevideo","3 setiembre",2018-11-24 03:00:55
