"puesto","Empresa","Departamento","Ciudad","fecha","fecha_scraping"
"Encargado de proyecto","Aliados","Montevideo","Montevideo","24 octubre",2018-12-11 14:21:33
"Administrativa con experiencia - Flor de Maroñas","ClanisS.A","Montevideo","Montevideo","24 octubre",2018-12-11 14:21:33
"Auxiliar Administrativo/a – Zafra en Maldonado - Para Aeropuerto de Punta del Este","ManpowerGroup","Maldonado","Maldonado","24 octubre",2018-12-11 14:21:33
"Auxiliar de Terminal Equipaje – Zafra en Maldonado - Para Aeropuerto de Punta del Este","ManpowerGroup","Maldonado","Maldonado","24 octubre",2018-12-11 14:21:33
"Cajero/a – Zafra en Maldonado","ManpowerGroup","Maldonado","Maldonado","24 octubre",2018-12-11 14:21:33
"Auxiliar de Embarque – Zafra en Maldonado - Para Aeropuerto de Punta del Este","ManpowerGroup","Maldonado","Maldonado","24 octubre",2018-12-11 14:21:33
"Atención al cliente en Stand Informes – Zafra en Maldonado - Para Aeropuerto de Punta del Este","ManpowerGroup","Maldonado","Maldonado","24 octubre",2018-12-11 14:21:33
"Atención al cliente en Sala VIP – Zafra en Maldonado - Para Aeropuerto de Punta del Este","ManpowerGroup","Maldonado","Maldonado","24 octubre",2018-12-11 14:21:33
"Chofer de camioneta Libreta A – Zafra en Maldonado - Para Aeropuerto de Punta del Este","ManpowerGroup","Maldonado","Maldonado","24 octubre",2018-12-11 14:21:33
"Auxiliar de Terminal Parking – Zafra en Maldonado - Para Aeropuerto de Punta del Este","ManpowerGroup","Maldonado","Maldonado","24 octubre",2018-12-11 14:21:33
"Asistente de Terminal – Zafra en Maldonado - Para Aeropuerto de Punta del Este","ManpowerGroup","Maldonado","Maldonado","24 octubre",2018-12-11 14:21:33
"Chofer de ómnibus Libreta F – Zafra en Maldonado - Para Aeropuerto de Punta del Este","ManpowerGroup","Maldonado","Maldonado","24 octubre",2018-12-11 14:21:33
"Atención a Pasajeros y Tripulación– Zafra en Maldonado - Para Aeropuerto de Punta del Este","ManpowerGroup","Maldonado","Maldonado","24 octubre",2018-12-11 14:21:33
"Vendedor Independiente - de Servicios","GRETELGROISMAN","Montevideo","Montevideo","24 octubre",2018-12-11 14:21:33
"Transporte y mantenimiento en general","HoyteQuiero","Montevideo","Montevideo","24 octubre",2018-12-11 14:21:33
"Asistente Técnico de Red de Locales","AbitabCentralS.A","Montevideo","Montevideo","24 octubre",2018-12-11 14:21:33
"Ejecutivo comercial vía chat - portugués y español","NationTraffic","Montevideo","Montevideo","24 octubre",2018-12-11 14:21:33
"Técnico de Infraestructura Especialista","AbitabCentralS.A","Montevideo","Montevideo","24 octubre",2018-12-11 14:21:33
"Auxiliar Administrativo - part time","CelisticsUruguayS.A.","Montevideo","Montevideo","24 octubre",2018-12-11 14:21:33
"Auxiliar Administrativa Contable  - para Agencia de Medios","IdentificaCapitalHumano","Montevideo","Montevideo","24 octubre",2018-12-11 14:21:33
"Chofer de reparto - Ciudad de la Costa","VP","Selección","Montevideo-Montevideo","24 octubre",2018-12-11 14:21:33
"Peones Reparación de Pallets","Possum","Montevideo","Montevideo","24 octubre",2018-12-11 14:21:33
"Bacheros - Horarios rotativos","JobBTL","Montevideo","Montevideo","24 octubre",2018-12-11 14:21:33
"Vendedor - Rubro gastronomía","MaríaAgustinaCodazziCapurro","Montevideo","Montevideo","24 octubre",2018-12-11 14:21:33
"Ejecutivo comercial ","NationTraffic","Montevideo","Montevideo","24 octubre",2018-12-11 14:21:33
"Asesor de Venta de Repuestos - San Carlos","InteragrovialS.A.","Maldonado","SanCarlos","24 octubre",2018-12-11 14:21:33
"Encargados - Turnos rotativos","BurgerKing","Montevideo","Montevideo","24 octubre",2018-12-11 14:21:33
"Oficial de Campo - Colegio, zona carrasco","ClanisS.A","Montevideo","Montevideo","24 octubre",2018-12-11 14:21:33
"Sales Attendant - Preferiblemente viviendo en o cerca de José ignacio. ","CaravanaTulum","Maldonado","FaroJoseIgnacio","24 octubre",2018-12-11 14:21:33
"Secretaria (noviembre a marzo) - Turno 14 a 18","randstad","Montevideo","Montevideo","24 octubre",2018-12-11 14:21:33
"Asistente de Presupuestación  - Arquitectura o Ingeniería Civil ","GRUPOMETALURGICO","Montevideo","Montevideo","24 octubre",2018-12-11 14:21:33
"Secretaria  - Administrativa","AmanecerFashionSA","Montevideo","Montevideo","24 octubre",2018-12-11 14:21:33
"Trabajadores Sociales  - Recién recibidos","Coneban","Flores","Trinidad","24 octubre",2018-12-11 14:21:33
"Recepcionista Telefonista","Young&Rubicam","Montevideo","Montevideo","24 octubre",2018-12-11 14:21:33
"CAJERO VENDEDOR PARA LOCAL DE ELECTRONICA - CON EXPERIENCIA","DimmFuturoXXI","Montevideo","Montevideo","24 octubre",2018-12-11 14:21:33
"VENDEDOR REPUESTO AUTOMOTRIZ","FRIEDMAN","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Asesor Comercial para sector Alquileres","Curbelo&Cianci","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Vendedor de mostrador  - Solymar ","ManpowerGroup","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Ingeniero Electronico","InverellS.A.","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Auxiliar de Inventarios - Para turno nocturno","WorkOfficeS.A.","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Encuestadores - Zafral Montevideo y Pando	","ManpowerGroup","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Operarios Jornaleros - Zona las piedras y alrededores","Aglh","Canelones","Canelones","23 octubre",2018-12-11 14:21:33
"Desarrollador .net ","Urunet","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Jefe de Cocina  Biga Pizza y Pasta - FULL TIME","Biga","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Desarrollador - Full time","Urunet","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Analista de Asuntos Regulatorios","Adecco","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Cajero con libreta de conducir - Zona Pocitos / Cordon  ","KINKO","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Vendedor Técnico  - Quántico selecciona para Spymovil","LeticiaVignone","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Atención al público - Seleccionamos para Cooperativa CACEPA San Carlos","PSM","GestiónHumana","Maldonado-PuntaDelEste","23 octubre",2018-12-11 14:21:33
"Telefonista","SecuritasUruguay","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Agente de Soporte Técnica con inglés Avanzado  - para importante Multinacional del rubro IT","ManpowerGroup","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Administrador de Servidores","InfrastructureTechnologyServices","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Peon para deposito","Divisol","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Vendedor de alimentos congelados","randstad","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Desarrollador C++  ","PrometeoSoluciones","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Administrative Assistant for an international team","WorldCourier","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Operarios - De lunes a sábados ","Possum","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Desarrollador .NET","StavrosMoyalyAsociados","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Asistente de Asuntos Generales","KPS","SanJosé","Libertad","23 octubre",2018-12-11 14:21:33
"Vendedor local comercial - Para Costa Urbana Shopping","LeopoldoGrossyAsociadosS.A","Canelones","Lagomar","23 octubre",2018-12-11 14:21:33
"Jefe de producto - Para importante distribuidora","DCAContadoresyAsociados","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Cajero/a Reponedor/a  - Zafra 2019","SanRoqueSA","Maldonado","PuntaDelEste","23 octubre",2018-12-11 14:21:33
"Estudiantes de CCEE","CPAFerrere","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Estudiante de Ingeniería. - Hidráulica, industrial o mecánica","STELLABARBOZA","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Idóneo/a en Farmacia  - Zafra 2019","SanRoqueSA","Maldonado","PuntaDelEste","23 octubre",2018-12-11 14:21:33
"Electricista - Experiencia en servicio tecnico  de alarmas","Curbelo&Cianci","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Administrativa - Estudiante CCEE","EstudioGilardi","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Auxiliar contable - HORARIO COMPLETO","EbamuzS.A.","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Secretaria Recepcionista","ZulamianDesarrollosinmobiliarios","Maldonado","PuntaDelEste","23 octubre",2018-12-11 14:21:33
"Estudiantes de CCEE con dominio de Inglés  - para importante multinacional líder en solociones IT","ManpowerGroup","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Community Manager","RUAAsistencia","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"GUARDIAS DE SEGURIDAD PARA MONTEVIDEO -  HORARIOS ROTATIVOS","ServiciosComplejosdeSeguridad","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Operador/a de Soporte Telefónico","AnaMartin&Asocs.Consultores","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Promotor de ventas - Con disponibilidad inmediata","APTAVIS.A","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Contador","ZonaLaptopUruguay","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Auxiliar administrativo - Part time","IntercityMontevideo","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Idóneo en Farmacia - Suplencia ","SanRoqueSA","Maldonado","PuntaDelEste","23 octubre",2018-12-11 14:21:33
"Mucama - cubir libres 6 dias por mes","HOTELTHESMALLEAST","Maldonado","PuntaDelEste","23 octubre",2018-12-11 14:21:33
"Encuestador/a CARMELO, COLONIA - Encuestador/a Carmelo, Colonia","InvestigacióndeMercados","Colonia","Carmelo","23 octubre",2018-12-11 14:21:33
"Auxiliar de Cobranzas ","AlcomaxSAS","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Recepcion - cubre libres 3 dias semana","HOTELTHESMALLEAST","Maldonado","PuntaDelEste","23 octubre",2018-12-11 14:21:33
"Atención al cliente  - Zafral","ManpowerGroup","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Seguridad para eventos - Disponibilidad horaria tarde y noche","SecuritasUruguay","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Operario de armado de escenario (Zafral)  - Para Antel Arena","ManpowerGroup","Montevideo","Montevideo","23 octubre",2018-12-11 14:21:33
"Operarios de depósito - Zona Progreso, Las Piedras. ","Possum","Canelones","Progreso","23 octubre",2018-12-11 14:21:33
"Administrativo contable","VP","Selección","Montevideo-Montevideo","22 octubre",2018-12-11 14:21:33
"Encargado - para local céntrico de ABITAB","GRETELGROISMAN","Montevideo","Montevideo","22 octubre",2018-12-11 14:21:33
"Coordinador de Excursiones","woOw!","Montevideo","Montevideo","22 octubre",2018-12-11 14:21:33
"Auxiliar de Depósito  - Sin experiencia laboral ","ManpowerGroup","Montevideo","Montevideo","22 octubre",2018-12-11 14:21:33
"Facility Coordinator - Para importante Empresa líder en servicios profesionales.","ManpowerGroup","Montevideo","Montevideo","22 octubre",2018-12-11 14:21:33
"Ejecutivo Comercial   ","ManpowerGroup","Montevideo","Montevideo","22 octubre",2018-12-11 14:21:33
"Auxiliar - Rio Branco (Cerro Largo)","BurgerKing","CerroLargo","RioBranco","22 octubre",2018-12-11 14:21:33
"Operario de producción  - zafral","randstad","Montevideo","Montevideo","22 octubre",2018-12-11 14:21:33
"Terapeuta Ocupacional - Residencial Adultos Mayores Pocitos","EstilodeVida","Montevideo","Montevideo","22 octubre",2018-12-11 14:21:33
